MARKET_RUN_ID,OPR_DT,OPR_HR,DATA_ITEM,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,VALUE,GROUP
DAM,2022-08-01,22,DAM_NET_VIRTUAL,2022-08-02T04:00:00-00:00,2022-08-02T05:00:00-00:00,320.43,2
DAM,2022-08-01,7,DAM_NET_VIRTUAL,2022-08-01T13:00:00-00:00,2022-08-01T14:00:00-00:00,1633.94,2
DAM,2022-08-01,1,DAM_NET_VIRTUAL,2022-08-01T07:00:00-00:00,2022-08-01T08:00:00-00:00,460.53,2
DAM,2022-08-01,14,DAM_NET_VIRTUAL,2022-08-01T20:00:00-00:00,2022-08-01T21:00:00-00:00,514.19,2
DAM,2022-08-01,8,DAM_NET_VIRTUAL,2022-08-01T14:00:00-00:00,2022-08-01T15:00:00-00:00,704.15,2
DAM,2022-08-01,3,DAM_NET_VIRTUAL,2022-08-01T09:00:00-00:00,2022-08-01T10:00:00-00:00,457.28,2
DAM,2022-08-01,20,DAM_NET_VIRTUAL,2022-08-02T02:00:00-00:00,2022-08-02T03:00:00-00:00,-657.06,2
DAM,2022-08-01,15,DAM_NET_VIRTUAL,2022-08-01T21:00:00-00:00,2022-08-01T22:00:00-00:00,210.72,2
DAM,2022-08-01,5,DAM_NET_VIRTUAL,2022-08-01T11:00:00-00:00,2022-08-01T12:00:00-00:00,447.12,2
DAM,2022-08-01,19,DAM_NET_VIRTUAL,2022-08-02T01:00:00-00:00,2022-08-02T02:00:00-00:00,-1476.41,2
DAM,2022-08-01,9,DAM_NET_VIRTUAL,2022-08-01T15:00:00-00:00,2022-08-01T16:00:00-00:00,574.91,2
DAM,2022-08-01,23,DAM_SCHEDULE,2022-08-02T05:00:00-00:00,2022-08-02T06:00:00-00:00,1752.47,3
DAM,2022-08-01,4,DAM_SCHEDULE,2022-08-01T10:00:00-00:00,2022-08-01T11:00:00-00:00,1024.2,3
DAM,2022-08-01,6,DAM_SCHEDULE,2022-08-01T12:00:00-00:00,2022-08-01T13:00:00-00:00,875.24,3
DAM,2022-08-01,19,DAM_SCHEDULE,2022-08-02T01:00:00-00:00,2022-08-02T02:00:00-00:00,5728.17,3
DAM,2022-08-01,3,DAM_SCHEDULE,2022-08-01T09:00:00-00:00,2022-08-01T10:00:00-00:00,1217.16,3
DAM,2022-08-01,24,DAM_SCHEDULE,2022-08-02T06:00:00-00:00,2022-08-02T07:00:00-00:00,1762.68,3
DAM,2022-08-01,2,DAM_SCHEDULE,2022-08-01T08:00:00-00:00,2022-08-01T09:00:00-00:00,1397.75,3
DAM,2022-08-01,13,DAM_SCHEDULE,2022-08-01T19:00:00-00:00,2022-08-01T20:00:00-00:00,10788.23,3
DAM,2022-08-01,9,DAM_SCHEDULE,2022-08-01T15:00:00-00:00,2022-08-01T16:00:00-00:00,8077.92,3
DAM,2022-08-01,12,DAM_SCHEDULE,2022-08-01T18:00:00-00:00,2022-08-01T19:00:00-00:00,10638.6,3
DAM,2022-08-01,15,DAM_SCHEDULE,2022-08-01T21:00:00-00:00,2022-08-01T22:00:00-00:00,10961.16,3
DAM,2022-08-01,16,DAM_SCHEDULE,2022-08-01T22:00:00-00:00,2022-08-01T23:00:00-00:00,10663.95,3
DAM,2022-08-01,17,DAM_SCHEDULE,2022-08-01T23:00:00-00:00,2022-08-02T00:00:00-00:00,10042.42,3
DAM,2022-08-01,1,DAM_SCHEDULE,2022-08-01T07:00:00-00:00,2022-08-01T08:00:00-00:00,1464.85,3
DAM,2022-08-01,14,DAM_SCHEDULE,2022-08-01T20:00:00-00:00,2022-08-01T21:00:00-00:00,10905.48,3
DAM,2022-08-01,18,DAM_SCHEDULE,2022-08-02T00:00:00-00:00,2022-08-02T01:00:00-00:00,8701.21,3
DAM,2022-08-01,21,DAM_SCHEDULE,2022-08-02T03:00:00-00:00,2022-08-02T04:00:00-00:00,1602.69,3
DAM,2022-08-01,22,DAM_SCHEDULE,2022-08-02T04:00:00-00:00,2022-08-02T05:00:00-00:00,1774.31,3
DAM,2022-08-01,5,DAM_SCHEDULE,2022-08-01T11:00:00-00:00,2022-08-01T12:00:00-00:00,956.59,3
DAM,2022-08-01,8,DAM_SCHEDULE,2022-08-01T14:00:00-00:00,2022-08-01T15:00:00-00:00,5045.55,3
DAM,2022-08-01,10,DAM_SCHEDULE,2022-08-01T16:00:00-00:00,2022-08-01T17:00:00-00:00,9410.46,3
DAM,2022-08-01,11,DAM_SCHEDULE,2022-08-01T17:00:00-00:00,2022-08-01T18:00:00-00:00,10185.18,3
DAM,2022-08-01,7,DAM_SCHEDULE,2022-08-01T13:00:00-00:00,2022-08-01T14:00:00-00:00,1456.13,3
DAM,2022-08-01,20,DAM_SCHEDULE,2022-08-02T02:00:00-00:00,2022-08-02T03:00:00-00:00,2089.26,3
RTD,2022-08-01,6,RTM_SCHEDULE,2022-08-01T12:00:00-00:00,2022-08-01T13:00:00-00:00,708.06,4
RTD,2022-08-01,21,RTM_SCHEDULE,2022-08-02T03:00:00-00:00,2022-08-02T04:00:00-00:00,1695.26,4
RTD,2022-08-01,16,RTM_SCHEDULE,2022-08-01T22:00:00-00:00,2022-08-01T23:00:00-00:00,9913.08,4
RTD,2022-08-01,8,RTM_SCHEDULE,2022-08-01T14:00:00-00:00,2022-08-01T15:00:00-00:00,3222.35,4
RTD,2022-08-01,3,RTM_SCHEDULE,2022-08-01T09:00:00-00:00,2022-08-01T10:00:00-00:00,1139.34,4
RTD,2022-08-01,13,RTM_SCHEDULE,2022-08-01T19:00:00-00:00,2022-08-01T20:00:00-00:00,10909.28,4
RTD,2022-08-01,22,RTM_SCHEDULE,2022-08-02T04:00:00-00:00,2022-08-02T05:00:00-00:00,2010.42,4
RTD,2022-08-01,1,RTM_SCHEDULE,2022-08-01T07:00:00-00:00,2022-08-01T08:00:00-00:00,1293.55,4
RTD,2022-08-01,2,RTM_SCHEDULE,2022-08-01T08:00:00-00:00,2022-08-01T09:00:00-00:00,1171.26,4
RTD,2022-08-01,14,RTM_SCHEDULE,2022-08-01T20:00:00-00:00,2022-08-01T21:00:00-00:00,11254.34,4
RTD,2022-08-01,20,RTM_SCHEDULE,2022-08-02T02:00:00-00:00,2022-08-02T03:00:00-00:00,2180.78,4
RTD,2022-08-01,5,RTM_SCHEDULE,2022-08-01T11:00:00-00:00,2022-08-01T12:00:00-00:00,653.53,4
RTD,2022-08-01,10,RTM_SCHEDULE,2022-08-01T16:00:00-00:00,2022-08-01T17:00:00-00:00,8463.02,4
RTD,2022-08-01,18,RTM_SCHEDULE,2022-08-02T00:00:00-00:00,2022-08-02T01:00:00-00:00,7477.8,4
RTD,2022-08-01,11,RTM_SCHEDULE,2022-08-01T17:00:00-00:00,2022-08-01T18:00:00-00:00,9625.89,4
RTD,2022-08-01,15,RTM_SCHEDULE,2022-08-01T21:00:00-00:00,2022-08-01T22:00:00-00:00,10890.03,4
RTD,2022-08-01,17,RTM_SCHEDULE,2022-08-01T23:00:00-00:00,2022-08-02T00:00:00-00:00,9405.39,4
RTD,2022-08-01,19,RTM_SCHEDULE,2022-08-02T01:00:00-00:00,2022-08-02T02:00:00-00:00,4895.4,4
RTD,2022-08-01,4,RTM_SCHEDULE,2022-08-01T10:00:00-00:00,2022-08-01T11:00:00-00:00,629.77,4
RTD,2022-08-01,7,RTM_SCHEDULE,2022-08-01T13:00:00-00:00,2022-08-01T14:00:00-00:00,1103.09,4
RTD,2022-08-01,12,RTM_SCHEDULE,2022-08-01T18:00:00-00:00,2022-08-01T19:00:00-00:00,10330.29,4
RTD,2022-08-01,23,RTM_SCHEDULE,2022-08-02T05:00:00-00:00,2022-08-02T06:00:00-00:00,1895.49,4
RTD,2022-08-01,24,RTM_SCHEDULE,2022-08-02T06:00:00-00:00,2022-08-02T07:00:00-00:00,2082.57,4
RTD,2022-08-01,9,RTM_SCHEDULE,2022-08-01T15:00:00-00:00,2022-08-01T16:00:00-00:00,6599.64,4
DAM,2022-08-02,10,DAM_FORECAST,2022-08-02T16:00:00-00:00,2022-08-02T17:00:00-00:00,12094.27,5
DAM,2022-08-02,14,DAM_FORECAST,2022-08-02T20:00:00-00:00,2022-08-02T21:00:00-00:00,14145.12,5
DAM,2022-08-02,16,DAM_FORECAST,2022-08-02T22:00:00-00:00,2022-08-02T23:00:00-00:00,14814.1,5
DAM,2022-08-02,24,DAM_FORECAST,2022-08-03T06:00:00-00:00,2022-08-03T07:00:00-00:00,4768.78,5
DAM,2022-08-02,3,DAM_FORECAST,2022-08-02T09:00:00-00:00,2022-08-02T10:00:00-00:00,3098.52,5
DAM,2022-08-02,6,DAM_FORECAST,2022-08-02T12:00:00-00:00,2022-08-02T13:00:00-00:00,2608.12,5
DAM,2022-08-02,12,DAM_FORECAST,2022-08-02T18:00:00-00:00,2022-08-02T19:00:00-00:00,13436.34,5
DAM,2022-08-02,23,DAM_FORECAST,2022-08-03T05:00:00-00:00,2022-08-03T06:00:00-00:00,4833.42,5
DAM,2022-08-02,21,DAM_FORECAST,2022-08-03T03:00:00-00:00,2022-08-03T04:00:00-00:00,4590.85,5
DAM,2022-08-02,1,DAM_FORECAST,2022-08-02T07:00:00-00:00,2022-08-02T08:00:00-00:00,3264.03,5
DAM,2022-08-02,17,DAM_FORECAST,2022-08-02T23:00:00-00:00,2022-08-03T00:00:00-00:00,14538.72,5
DAM,2022-08-02,22,DAM_FORECAST,2022-08-03T04:00:00-00:00,2022-08-03T05:00:00-00:00,4700.47,5
DAM,2022-08-02,4,DAM_FORECAST,2022-08-02T10:00:00-00:00,2022-08-02T11:00:00-00:00,2973.33,5
DAM,2022-08-02,7,DAM_FORECAST,2022-08-02T13:00:00-00:00,2022-08-02T14:00:00-00:00,3197.24,5
DAM,2022-08-02,5,DAM_FORECAST,2022-08-02T11:00:00-00:00,2022-08-02T12:00:00-00:00,2836.35,5
DAM,2022-08-02,18,DAM_FORECAST,2022-08-03T00:00:00-00:00,2022-08-03T01:00:00-00:00,13094.9,5
DAM,2022-08-02,20,DAM_FORECAST,2022-08-03T02:00:00-00:00,2022-08-03T03:00:00-00:00,5134.09,5
DAM,2022-08-02,8,DAM_FORECAST,2022-08-02T14:00:00-00:00,2022-08-02T15:00:00-00:00,7416.55,5
DAM,2022-08-02,9,DAM_FORECAST,2022-08-02T15:00:00-00:00,2022-08-02T16:00:00-00:00,10838.06,5
DAM,2022-08-02,11,DAM_FORECAST,2022-08-02T17:00:00-00:00,2022-08-02T18:00:00-00:00,12899.42,5
DAM,2022-08-02,13,DAM_FORECAST,2022-08-02T19:00:00-00:00,2022-08-02T20:00:00-00:00,13786.59,5
DAM,2022-08-02,15,DAM_FORECAST,2022-08-02T21:00:00-00:00,2022-08-02T22:00:00-00:00,14489.13,5
DAM,2022-08-02,19,DAM_FORECAST,2022-08-03T01:00:00-00:00,2022-08-03T02:00:00-00:00,9286.78,5
DAM,2022-08-02,2,DAM_FORECAST,2022-08-02T08:00:00-00:00,2022-08-02T09:00:00-00:00,3207.37,5
DAM,2022-08-02,10,DAM_NET_VIRTUAL,2022-08-02T16:00:00-00:00,2022-08-02T17:00:00-00:00,-105.13,6
DAM,2022-08-02,12,DAM_NET_VIRTUAL,2022-08-02T18:00:00-00:00,2022-08-02T19:00:00-00:00,117.41,6
DAM,2022-08-02,14,DAM_NET_VIRTUAL,2022-08-02T20:00:00-00:00,2022-08-02T21:00:00-00:00,-229.18,6
DAM,2022-08-02,11,DAM_NET_VIRTUAL,2022-08-02T17:00:00-00:00,2022-08-02T18:00:00-00:00,-48.8,6
DAM,2022-08-02,8,DAM_NET_VIRTUAL,2022-08-02T14:00:00-00:00,2022-08-02T15:00:00-00:00,-157.59,6
DAM,2022-08-02,24,DAM_NET_VIRTUAL,2022-08-03T06:00:00-00:00,2022-08-03T07:00:00-00:00,84.75,6
DAM,2022-08-02,23,DAM_NET_VIRTUAL,2022-08-03T05:00:00-00:00,2022-08-03T06:00:00-00:00,-507.99,6
DAM,2022-08-02,21,DAM_NET_VIRTUAL,2022-08-03T03:00:00-00:00,2022-08-03T04:00:00-00:00,-250.18,6
DAM,2022-08-02,9,DAM_NET_VIRTUAL,2022-08-02T15:00:00-00:00,2022-08-02T16:00:00-00:00,-127.21,6
DAM,2022-08-02,6,DAM_NET_VIRTUAL,2022-08-02T12:00:00-00:00,2022-08-02T13:00:00-00:00,-63.36,6
DAM,2022-08-02,17,DAM_NET_VIRTUAL,2022-08-02T23:00:00-00:00,2022-08-03T00:00:00-00:00,-754.43,6
DAM,2022-08-02,4,DAM_NET_VIRTUAL,2022-08-02T10:00:00-00:00,2022-08-02T11:00:00-00:00,-26.99,6
DAM,2022-08-02,22,DAM_NET_VIRTUAL,2022-08-03T04:00:00-00:00,2022-08-03T05:00:00-00:00,-318.27,6
DAM,2022-08-02,20,DAM_NET_VIRTUAL,2022-08-03T02:00:00-00:00,2022-08-03T03:00:00-00:00,-873.46,6
DAM,2022-08-02,18,DAM_NET_VIRTUAL,2022-08-03T00:00:00-00:00,2022-08-03T01:00:00-00:00,-801.72,6
DAM,2022-08-02,2,DAM_NET_VIRTUAL,2022-08-02T08:00:00-00:00,2022-08-02T09:00:00-00:00,118.52,6
DAM,2022-08-02,15,DAM_NET_VIRTUAL,2022-08-02T21:00:00-00:00,2022-08-02T22:00:00-00:00,-78.16,6
DAM,2022-08-02,13,DAM_NET_VIRTUAL,2022-08-02T19:00:00-00:00,2022-08-02T20:00:00-00:00,142.73,6
DAM,2022-08-02,5,DAM_NET_VIRTUAL,2022-08-02T11:00:00-00:00,2022-08-02T12:00:00-00:00,-25.59,6
DAM,2022-08-02,19,DAM_NET_VIRTUAL,2022-08-03T01:00:00-00:00,2022-08-03T02:00:00-00:00,-1333.35,6
DAM,2022-08-02,16,DAM_NET_VIRTUAL,2022-08-02T22:00:00-00:00,2022-08-02T23:00:00-00:00,-506.63,6
DAM,2022-08-02,7,DAM_NET_VIRTUAL,2022-08-02T13:00:00-00:00,2022-08-02T14:00:00-00:00,857.77,6
DAM,2022-08-02,3,DAM_NET_VIRTUAL,2022-08-02T09:00:00-00:00,2022-08-02T10:00:00-00:00,102.39,6
DAM,2022-08-02,1,DAM_NET_VIRTUAL,2022-08-02T07:00:00-00:00,2022-08-02T08:00:00-00:00,-185.65,6
DAM,2022-08-02,12,DAM_SCHEDULE,2022-08-02T18:00:00-00:00,2022-08-02T19:00:00-00:00,11159.5,7
DAM,2022-08-02,7,DAM_SCHEDULE,2022-08-02T13:00:00-00:00,2022-08-02T14:00:00-00:00,2051.02,7
DAM,2022-08-02,11,DAM_SCHEDULE,2022-08-02T17:00:00-00:00,2022-08-02T18:00:00-00:00,10882.41,7
DAM,2022-08-02,4,DAM_SCHEDULE,2022-08-02T10:00:00-00:00,2022-08-02T11:00:00-00:00,1740.06,7
DAM,2022-08-02,2,DAM_SCHEDULE,2022-08-02T08:00:00-00:00,2022-08-02T09:00:00-00:00,1865.06,7
DAM,2022-08-02,24,DAM_SCHEDULE,2022-08-03T06:00:00-00:00,2022-08-03T07:00:00-00:00,3008.77,7
DAM,2022-08-02,17,DAM_SCHEDULE,2022-08-02T23:00:00-00:00,2022-08-03T00:00:00-00:00,11781.14,7
DAM,2022-08-02,18,DAM_SCHEDULE,2022-08-03T00:00:00-00:00,2022-08-03T01:00:00-00:00,10657.19,7
DAM,2022-08-02,6,DAM_SCHEDULE,2022-08-02T12:00:00-00:00,2022-08-02T13:00:00-00:00,1456.09,7
DAM,2022-08-02,21,DAM_SCHEDULE,2022-08-03T03:00:00-00:00,2022-08-03T04:00:00-00:00,2928.64,7
DAM,2022-08-02,19,DAM_SCHEDULE,2022-08-03T01:00:00-00:00,2022-08-03T02:00:00-00:00,7456.42,7
DAM,2022-08-02,16,DAM_SCHEDULE,2022-08-02T22:00:00-00:00,2022-08-02T23:00:00-00:00,12111.13,7
DAM,2022-08-02,13,DAM_SCHEDULE,2022-08-02T19:00:00-00:00,2022-08-02T20:00:00-00:00,11497.91,7
DAM,2022-08-02,22,DAM_SCHEDULE,2022-08-03T04:00:00-00:00,2022-08-03T05:00:00-00:00,3120.53,7
DAM,2022-08-02,20,DAM_SCHEDULE,2022-08-03T02:00:00-00:00,2022-08-03T03:00:00-00:00,3571.36,7
DAM,2022-08-02,10,DAM_SCHEDULE,2022-08-02T16:00:00-00:00,2022-08-02T17:00:00-00:00,10148.52,7
DAM,2022-08-02,5,DAM_SCHEDULE,2022-08-02T11:00:00-00:00,2022-08-02T12:00:00-00:00,1649.45,7
DAM,2022-08-02,15,DAM_SCHEDULE,2022-08-02T21:00:00-00:00,2022-08-02T22:00:00-00:00,12011.34,7
DAM,2022-08-02,9,DAM_SCHEDULE,2022-08-02T15:00:00-00:00,2022-08-02T16:00:00-00:00,8871.47,7
DAM,2022-08-02,3,DAM_SCHEDULE,2022-08-02T09:00:00-00:00,2022-08-02T10:00:00-00:00,1802.27,7
DAM,2022-08-02,23,DAM_SCHEDULE,2022-08-03T05:00:00-00:00,2022-08-03T06:00:00-00:00,2973.82,7
DAM,2022-08-02,8,DAM_SCHEDULE,2022-08-02T14:00:00-00:00,2022-08-02T15:00:00-00:00,5738.16,7
DAM,2022-08-02,14,DAM_SCHEDULE,2022-08-02T20:00:00-00:00,2022-08-02T21:00:00-00:00,11663.61,7
DAM,2022-08-02,1,DAM_SCHEDULE,2022-08-02T07:00:00-00:00,2022-08-02T08:00:00-00:00,1910.02,7
RTD,2022-08-02,7,RTM_SCHEDULE,2022-08-02T13:00:00-00:00,2022-08-02T14:00:00-00:00,1983.49,8
RTD,2022-08-02,9,RTM_SCHEDULE,2022-08-02T15:00:00-00:00,2022-08-02T16:00:00-00:00,10075.66,8
RTD,2022-08-02,14,RTM_SCHEDULE,2022-08-02T20:00:00-00:00,2022-08-02T21:00:00-00:00,12486.36,8
RTD,2022-08-02,18,RTM_SCHEDULE,2022-08-03T00:00:00-00:00,2022-08-03T01:00:00-00:00,12031.57,8
RTD,2022-08-02,19,RTM_SCHEDULE,2022-08-03T01:00:00-00:00,2022-08-03T02:00:00-00:00,8252.4,8
RTD,2022-08-02,24,RTM_SCHEDULE,2022-08-03T06:00:00-00:00,2022-08-03T07:00:00-00:00,3813.71,8
RTD,2022-08-02,11,RTM_SCHEDULE,2022-08-02T17:00:00-00:00,2022-08-02T18:00:00-00:00,12449.44,8
RTD,2022-08-02,21,RTM_SCHEDULE,2022-08-03T03:00:00-00:00,2022-08-03T04:00:00-00:00,3958.35,8
RTD,2022-08-02,8,RTM_SCHEDULE,2022-08-02T14:00:00-00:00,2022-08-02T15:00:00-00:00,6135.24,8
RTD,2022-08-02,20,RTM_SCHEDULE,2022-08-03T02:00:00-00:00,2022-08-03T03:00:00-00:00,4782.03,8
RTD,2022-08-02,22,RTM_SCHEDULE,2022-08-03T04:00:00-00:00,2022-08-03T05:00:00-00:00,3899.89,8
RTD,2022-08-02,3,RTM_SCHEDULE,2022-08-02T09:00:00-00:00,2022-08-02T10:00:00-00:00,1822.56,8
RTD,2022-08-02,1,RTM_SCHEDULE,2022-08-02T07:00:00-00:00,2022-08-02T08:00:00-00:00,2300.96,8
RTD,2022-08-02,6,RTM_SCHEDULE,2022-08-02T12:00:00-00:00,2022-08-02T13:00:00-00:00,1129.01,8
RTD,2022-08-02,12,RTM_SCHEDULE,2022-08-02T18:00:00-00:00,2022-08-02T19:00:00-00:00,12795.44,8
RTD,2022-08-02,15,RTM_SCHEDULE,2022-08-02T21:00:00-00:00,2022-08-02T22:00:00-00:00,12693.76,8
RTD,2022-08-02,16,RTM_SCHEDULE,2022-08-02T22:00:00-00:00,2022-08-02T23:00:00-00:00,13066.79,8
RTD,2022-08-02,13,RTM_SCHEDULE,2022-08-02T19:00:00-00:00,2022-08-02T20:00:00-00:00,12966.45,8
RTD,2022-08-02,23,RTM_SCHEDULE,2022-08-03T05:00:00-00:00,2022-08-03T06:00:00-00:00,3819.47,8
RTD,2022-08-02,4,RTM_SCHEDULE,2022-08-02T10:00:00-00:00,2022-08-02T11:00:00-00:00,1700.24,8
RTD,2022-08-02,5,RTM_SCHEDULE,2022-08-02T11:00:00-00:00,2022-08-02T12:00:00-00:00,1280.16,8
RTD,2022-08-02,17,RTM_SCHEDULE,2022-08-02T23:00:00-00:00,2022-08-03T00:00:00-00:00,13133.82,8
RTD,2022-08-02,2,RTM_SCHEDULE,2022-08-02T08:00:00-00:00,2022-08-02T09:00:00-00:00,2054.86,8
RTD,2022-08-02,10,RTM_SCHEDULE,2022-08-02T16:00:00-00:00,2022-08-02T17:00:00-00:00,11785.18,8
DAM,2022-08-03,21,DAM_FORECAST,2022-08-04T03:00:00-00:00,2022-08-04T04:00:00-00:00,3708.23,9
DAM,2022-08-03,7,DAM_FORECAST,2022-08-03T13:00:00-00:00,2022-08-03T14:00:00-00:00,4120.81,9
DAM,2022-08-03,18,DAM_FORECAST,2022-08-04T00:00:00-00:00,2022-08-04T01:00:00-00:00,12118.81,9
DAM,2022-08-03,3,DAM_FORECAST,2022-08-03T09:00:00-00:00,2022-08-03T10:00:00-00:00,4582.16,9
DAM,2022-08-03,19,DAM_FORECAST,2022-08-04T01:00:00-00:00,2022-08-04T02:00:00-00:00,8445.06,9
DAM,2022-08-03,20,DAM_FORECAST,2022-08-04T02:00:00-00:00,2022-08-04T03:00:00-00:00,4503.41,9
DAM,2022-08-03,22,DAM_FORECAST,2022-08-04T04:00:00-00:00,2022-08-04T05:00:00-00:00,3684.91,9
DAM,2022-08-03,8,DAM_FORECAST,2022-08-03T14:00:00-00:00,2022-08-03T15:00:00-00:00,8060.69,9
DAM,2022-08-03,10,DAM_FORECAST,2022-08-03T16:00:00-00:00,2022-08-03T17:00:00-00:00,12240.12,9
DAM,2022-08-03,12,DAM_FORECAST,2022-08-03T18:00:00-00:00,2022-08-03T19:00:00-00:00,13109.95,9
DAM,2022-08-03,1,DAM_FORECAST,2022-08-03T07:00:00-00:00,2022-08-03T08:00:00-00:00,4841.37,9
DAM,2022-08-03,2,DAM_FORECAST,2022-08-03T08:00:00-00:00,2022-08-03T09:00:00-00:00,4751.38,9
DAM,2022-08-03,6,DAM_FORECAST,2022-08-03T12:00:00-00:00,2022-08-03T13:00:00-00:00,3771.33,9
DAM,2022-08-03,14,DAM_FORECAST,2022-08-03T20:00:00-00:00,2022-08-03T21:00:00-00:00,13402.3,9
DAM,2022-08-03,17,DAM_FORECAST,2022-08-03T23:00:00-00:00,2022-08-04T00:00:00-00:00,13423.82,9
DAM,2022-08-03,5,DAM_FORECAST,2022-08-03T11:00:00-00:00,2022-08-03T12:00:00-00:00,4177.39,9
DAM,2022-08-03,15,DAM_FORECAST,2022-08-03T21:00:00-00:00,2022-08-03T22:00:00-00:00,13505.38,9
DAM,2022-08-03,23,DAM_FORECAST,2022-08-04T05:00:00-00:00,2022-08-04T06:00:00-00:00,3589.92,9
