MARKET_RUN_ID,OPR_DT,OPR_HR,DATA_ITEM,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,VALUE,GROUP
DAM,2022-08-21,23,DAM_FORECAST,2022-08-22T05:00:00-00:00,2022-08-22T06:00:00-00:00,4212.12,21
DAM,2022-08-21,7,DAM_FORECAST,2022-08-21T13:00:00-00:00,2022-08-21T14:00:00-00:00,2978.95,21
DAM,2022-08-21,8,DAM_FORECAST,2022-08-21T14:00:00-00:00,2022-08-21T15:00:00-00:00,7096.19,21
DAM,2022-08-21,10,DAM_FORECAST,2022-08-21T16:00:00-00:00,2022-08-21T17:00:00-00:00,13217.06,21
DAM,2022-08-21,22,DAM_FORECAST,2022-08-22T04:00:00-00:00,2022-08-22T05:00:00-00:00,4297.49,21
DAM,2022-08-21,6,DAM_FORECAST,2022-08-21T12:00:00-00:00,2022-08-21T13:00:00-00:00,2738.84,21
DAM,2022-08-21,16,DAM_FORECAST,2022-08-21T22:00:00-00:00,2022-08-21T23:00:00-00:00,15727.32,21
DAM,2022-08-21,24,DAM_FORECAST,2022-08-22T06:00:00-00:00,2022-08-22T07:00:00-00:00,4021.85,21
DAM,2022-08-21,2,DAM_FORECAST,2022-08-21T08:00:00-00:00,2022-08-21T09:00:00-00:00,3098.26,21
DAM,2022-08-21,4,DAM_FORECAST,2022-08-21T10:00:00-00:00,2022-08-21T11:00:00-00:00,2973.32,21
DAM,2022-08-21,9,DAM_FORECAST,2022-08-21T15:00:00-00:00,2022-08-21T16:00:00-00:00,11512.96,21
DAM,2022-08-21,11,DAM_FORECAST,2022-08-21T17:00:00-00:00,2022-08-21T18:00:00-00:00,14153.67,21
DAM,2022-08-21,12,DAM_FORECAST,2022-08-21T18:00:00-00:00,2022-08-21T19:00:00-00:00,14890.98,21
DAM,2022-08-21,15,DAM_FORECAST,2022-08-21T21:00:00-00:00,2022-08-21T22:00:00-00:00,15798.04,21
DAM,2022-08-21,14,DAM_FORECAST,2022-08-21T20:00:00-00:00,2022-08-21T21:00:00-00:00,15549.97,21
DAM,2022-08-21,19,DAM_FORECAST,2022-08-22T01:00:00-00:00,2022-08-22T02:00:00-00:00,8147.14,21
DAM,2022-08-21,20,DAM_FORECAST,2022-08-22T02:00:00-00:00,2022-08-22T03:00:00-00:00,4679,21
DAM,2022-08-21,1,DAM_FORECAST,2022-08-21T07:00:00-00:00,2022-08-21T08:00:00-00:00,3355.18,21
DAM,2022-08-21,17,DAM_FORECAST,2022-08-21T23:00:00-00:00,2022-08-22T00:00:00-00:00,15059.89,21
DAM,2022-08-21,18,DAM_FORECAST,2022-08-22T00:00:00-00:00,2022-08-22T01:00:00-00:00,13009.3,21
DAM,2022-08-21,13,DAM_FORECAST,2022-08-21T19:00:00-00:00,2022-08-21T20:00:00-00:00,15199.39,21
DAM,2022-08-21,21,DAM_FORECAST,2022-08-22T03:00:00-00:00,2022-08-22T04:00:00-00:00,4355.43,21
DAM,2022-08-21,3,DAM_FORECAST,2022-08-21T09:00:00-00:00,2022-08-21T10:00:00-00:00,2996.2,21
DAM,2022-08-21,5,DAM_FORECAST,2022-08-21T11:00:00-00:00,2022-08-21T12:00:00-00:00,2886.4,21
DAM,2022-08-21,23,DAM_NET_VIRTUAL,2022-08-22T05:00:00-00:00,2022-08-22T06:00:00-00:00,2122.98,22
DAM,2022-08-21,4,DAM_NET_VIRTUAL,2022-08-21T10:00:00-00:00,2022-08-21T11:00:00-00:00,1945.18,22
DAM,2022-08-21,21,DAM_NET_VIRTUAL,2022-08-22T03:00:00-00:00,2022-08-22T04:00:00-00:00,1748.93,22
DAM,2022-08-21,6,DAM_NET_VIRTUAL,2022-08-21T12:00:00-00:00,2022-08-21T13:00:00-00:00,1820.07,22
DAM,2022-08-21,8,DAM_NET_VIRTUAL,2022-08-21T14:00:00-00:00,2022-08-21T15:00:00-00:00,1812.9,22
DAM,2022-08-21,10,DAM_NET_VIRTUAL,2022-08-21T16:00:00-00:00,2022-08-21T17:00:00-00:00,1338.1,22
DAM,2022-08-21,22,DAM_NET_VIRTUAL,2022-08-22T04:00:00-00:00,2022-08-22T05:00:00-00:00,2191.55,22
DAM,2022-08-21,12,DAM_NET_VIRTUAL,2022-08-21T18:00:00-00:00,2022-08-21T19:00:00-00:00,1906.61,22
DAM,2022-08-21,14,DAM_NET_VIRTUAL,2022-08-21T20:00:00-00:00,2022-08-21T21:00:00-00:00,1460.72,22
DAM,2022-08-21,18,DAM_NET_VIRTUAL,2022-08-22T00:00:00-00:00,2022-08-22T01:00:00-00:00,642.14,22
DAM,2022-08-21,19,DAM_NET_VIRTUAL,2022-08-22T01:00:00-00:00,2022-08-22T02:00:00-00:00,723.29,22
DAM,2022-08-21,24,DAM_NET_VIRTUAL,2022-08-22T06:00:00-00:00,2022-08-22T07:00:00-00:00,2336.55,22
DAM,2022-08-21,2,DAM_NET_VIRTUAL,2022-08-21T08:00:00-00:00,2022-08-21T09:00:00-00:00,1749.98,22
DAM,2022-08-21,20,DAM_NET_VIRTUAL,2022-08-22T02:00:00-00:00,2022-08-22T03:00:00-00:00,1200.95,22
DAM,2022-08-21,1,DAM_NET_VIRTUAL,2022-08-21T07:00:00-00:00,2022-08-21T08:00:00-00:00,1393.02,22
DAM,2022-08-21,13,DAM_NET_VIRTUAL,2022-08-21T19:00:00-00:00,2022-08-21T20:00:00-00:00,2005.62,22
DAM,2022-08-21,16,DAM_NET_VIRTUAL,2022-08-21T22:00:00-00:00,2022-08-21T23:00:00-00:00,1150.65,22
DAM,2022-08-21,17,DAM_NET_VIRTUAL,2022-08-21T23:00:00-00:00,2022-08-22T00:00:00-00:00,709.69,22
DAM,2022-08-21,3,DAM_NET_VIRTUAL,2022-08-21T09:00:00-00:00,2022-08-21T10:00:00-00:00,1766.85,22
DAM,2022-08-21,7,DAM_NET_VIRTUAL,2022-08-21T13:00:00-00:00,2022-08-21T14:00:00-00:00,2348.99,22
DAM,2022-08-21,15,DAM_NET_VIRTUAL,2022-08-21T21:00:00-00:00,2022-08-21T22:00:00-00:00,1573.53,22
DAM,2022-08-21,5,DAM_NET_VIRTUAL,2022-08-21T11:00:00-00:00,2022-08-21T12:00:00-00:00,1832.29,22
DAM,2022-08-21,9,DAM_NET_VIRTUAL,2022-08-21T15:00:00-00:00,2022-08-21T16:00:00-00:00,1941.04,22
DAM,2022-08-21,11,DAM_NET_VIRTUAL,2022-08-21T17:00:00-00:00,2022-08-21T18:00:00-00:00,1477.97,22
DAM,2022-08-21,3,DAM_SCHEDULE,2022-08-21T09:00:00-00:00,2022-08-21T10:00:00-00:00,1939.72,23
DAM,2022-08-21,19,DAM_SCHEDULE,2022-08-22T01:00:00-00:00,2022-08-22T02:00:00-00:00,6572.4,23
DAM,2022-08-21,20,DAM_SCHEDULE,2022-08-22T02:00:00-00:00,2022-08-22T03:00:00-00:00,3302.01,23
DAM,2022-08-21,7,DAM_SCHEDULE,2022-08-21T13:00:00-00:00,2022-08-21T14:00:00-00:00,2025.74,23
DAM,2022-08-21,16,DAM_SCHEDULE,2022-08-21T22:00:00-00:00,2022-08-21T23:00:00-00:00,13399.63,23
DAM,2022-08-21,15,DAM_SCHEDULE,2022-08-21T21:00:00-00:00,2022-08-21T22:00:00-00:00,13602.81,23
DAM,2022-08-21,11,DAM_SCHEDULE,2022-08-21T17:00:00-00:00,2022-08-21T18:00:00-00:00,12285.26,23
DAM,2022-08-21,10,DAM_SCHEDULE,2022-08-21T16:00:00-00:00,2022-08-21T17:00:00-00:00,11404.85,23
DAM,2022-08-21,5,DAM_SCHEDULE,2022-08-21T11:00:00-00:00,2022-08-21T12:00:00-00:00,1875.25,23
DAM,2022-08-21,1,DAM_SCHEDULE,2022-08-21T07:00:00-00:00,2022-08-21T08:00:00-00:00,2152.08,23
DAM,2022-08-21,23,DAM_SCHEDULE,2022-08-22T05:00:00-00:00,2022-08-22T06:00:00-00:00,3035.03,23
DAM,2022-08-21,12,DAM_SCHEDULE,2022-08-21T18:00:00-00:00,2022-08-21T19:00:00-00:00,12865.27,23
DAM,2022-08-21,9,DAM_SCHEDULE,2022-08-21T15:00:00-00:00,2022-08-21T16:00:00-00:00,9834.95,23
DAM,2022-08-21,24,DAM_SCHEDULE,2022-08-22T06:00:00-00:00,2022-08-22T07:00:00-00:00,3040.25,23
DAM,2022-08-21,18,DAM_SCHEDULE,2022-08-22T00:00:00-00:00,2022-08-22T01:00:00-00:00,10909.73,23
DAM,2022-08-21,14,DAM_SCHEDULE,2022-08-21T20:00:00-00:00,2022-08-21T21:00:00-00:00,13436.03,23
DAM,2022-08-21,4,DAM_SCHEDULE,2022-08-21T10:00:00-00:00,2022-08-21T11:00:00-00:00,1940.89,23
DAM,2022-08-21,6,DAM_SCHEDULE,2022-08-21T12:00:00-00:00,2022-08-21T13:00:00-00:00,1782.71,23
DAM,2022-08-21,8,DAM_SCHEDULE,2022-08-21T14:00:00-00:00,2022-08-21T15:00:00-00:00,5705.94,23
DAM,2022-08-21,22,DAM_SCHEDULE,2022-08-22T04:00:00-00:00,2022-08-22T05:00:00-00:00,3147.52,23
DAM,2022-08-21,17,DAM_SCHEDULE,2022-08-21T23:00:00-00:00,2022-08-22T00:00:00-00:00,12710.2,23
DAM,2022-08-21,2,DAM_SCHEDULE,2022-08-21T08:00:00-00:00,2022-08-21T09:00:00-00:00,2028.89,23
DAM,2022-08-21,21,DAM_SCHEDULE,2022-08-22T03:00:00-00:00,2022-08-22T04:00:00-00:00,3075.83,23
DAM,2022-08-21,13,DAM_SCHEDULE,2022-08-21T19:00:00-00:00,2022-08-21T20:00:00-00:00,13189.5,23
RTD,2022-08-21,2,RTM_SCHEDULE,2022-08-21T08:00:00-00:00,2022-08-21T09:00:00-00:00,2374.25,24
RTD,2022-08-21,16,RTM_SCHEDULE,2022-08-21T22:00:00-00:00,2022-08-21T23:00:00-00:00,15259.1,24
RTD,2022-08-21,24,RTM_SCHEDULE,2022-08-22T06:00:00-00:00,2022-08-22T07:00:00-00:00,3299.99,24
RTD,2022-08-21,6,RTM_SCHEDULE,2022-08-21T12:00:00-00:00,2022-08-21T13:00:00-00:00,2273.28,24
RTD,2022-08-21,23,RTM_SCHEDULE,2022-08-22T05:00:00-00:00,2022-08-22T06:00:00-00:00,3384.03,24
RTD,2022-08-21,22,RTM_SCHEDULE,2022-08-22T04:00:00-00:00,2022-08-22T05:00:00-00:00,3478.78,24
RTD,2022-08-21,20,RTM_SCHEDULE,2022-08-22T02:00:00-00:00,2022-08-22T03:00:00-00:00,4082.14,24
RTD,2022-08-21,8,RTM_SCHEDULE,2022-08-21T14:00:00-00:00,2022-08-21T15:00:00-00:00,6226.43,24
RTD,2022-08-21,1,RTM_SCHEDULE,2022-08-21T07:00:00-00:00,2022-08-21T08:00:00-00:00,2502.48,24
RTD,2022-08-21,19,RTM_SCHEDULE,2022-08-22T01:00:00-00:00,2022-08-22T02:00:00-00:00,7719.95,24
RTD,2022-08-21,17,RTM_SCHEDULE,2022-08-21T23:00:00-00:00,2022-08-22T00:00:00-00:00,14711.19,24
RTD,2022-08-21,14,RTM_SCHEDULE,2022-08-21T20:00:00-00:00,2022-08-21T21:00:00-00:00,14807.07,24
RTD,2022-08-21,10,RTM_SCHEDULE,2022-08-21T16:00:00-00:00,2022-08-21T17:00:00-00:00,12306.05,24
RTD,2022-08-21,12,RTM_SCHEDULE,2022-08-21T18:00:00-00:00,2022-08-21T19:00:00-00:00,14073.32,24
RTD,2022-08-21,7,RTM_SCHEDULE,2022-08-21T13:00:00-00:00,2022-08-21T14:00:00-00:00,2608.31,24
RTD,2022-08-21,3,RTM_SCHEDULE,2022-08-21T09:00:00-00:00,2022-08-21T10:00:00-00:00,2360.19,24
RTD,2022-08-21,18,RTM_SCHEDULE,2022-08-22T00:00:00-00:00,2022-08-22T01:00:00-00:00,12685.98,24
RTD,2022-08-21,9,RTM_SCHEDULE,2022-08-21T15:00:00-00:00,2022-08-21T16:00:00-00:00,10484.13,24
RTD,2022-08-21,5,RTM_SCHEDULE,2022-08-21T11:00:00-00:00,2022-08-21T12:00:00-00:00,2377.38,24
RTD,2022-08-21,4,RTM_SCHEDULE,2022-08-21T10:00:00-00:00,2022-08-21T11:00:00-00:00,2328.19,24
RTD,2022-08-21,21,RTM_SCHEDULE,2022-08-22T03:00:00-00:00,2022-08-22T04:00:00-00:00,3670.78,24
RTD,2022-08-21,15,RTM_SCHEDULE,2022-08-21T21:00:00-00:00,2022-08-21T22:00:00-00:00,15182.63,24
RTD,2022-08-21,11,RTM_SCHEDULE,2022-08-21T17:00:00-00:00,2022-08-21T18:00:00-00:00,13458.78,24
RTD,2022-08-21,13,RTM_SCHEDULE,2022-08-21T19:00:00-00:00,2022-08-21T20:00:00-00:00,14642.99,24
DAM,2022-08-22,5,DAM_FORECAST,2022-08-22T11:00:00-00:00,2022-08-22T12:00:00-00:00,3514.23,25
DAM,2022-08-22,2,DAM_FORECAST,2022-08-22T08:00:00-00:00,2022-08-22T09:00:00-00:00,3908.7,25
DAM,2022-08-22,20,DAM_FORECAST,2022-08-23T02:00:00-00:00,2022-08-23T03:00:00-00:00,4408.36,25
DAM,2022-08-22,17,DAM_FORECAST,2022-08-22T23:00:00-00:00,2022-08-23T00:00:00-00:00,15136.69,25
DAM,2022-08-22,16,DAM_FORECAST,2022-08-22T22:00:00-00:00,2022-08-22T23:00:00-00:00,15725.19,25
DAM,2022-08-22,21,DAM_FORECAST,2022-08-23T03:00:00-00:00,2022-08-23T04:00:00-00:00,4097.19,25
DAM,2022-08-22,1,DAM_FORECAST,2022-08-22T07:00:00-00:00,2022-08-22T08:00:00-00:00,3991.11,25
DAM,2022-08-22,22,DAM_FORECAST,2022-08-23T04:00:00-00:00,2022-08-23T05:00:00-00:00,4043.18,25
DAM,2022-08-22,15,DAM_FORECAST,2022-08-22T21:00:00-00:00,2022-08-22T22:00:00-00:00,15780.19,25
DAM,2022-08-22,11,DAM_FORECAST,2022-08-22T17:00:00-00:00,2022-08-22T18:00:00-00:00,14595.16,25
DAM,2022-08-22,14,DAM_FORECAST,2022-08-22T20:00:00-00:00,2022-08-22T21:00:00-00:00,15555.77,25
DAM,2022-08-22,6,DAM_FORECAST,2022-08-22T12:00:00-00:00,2022-08-22T13:00:00-00:00,3265.28,25
DAM,2022-08-22,23,DAM_FORECAST,2022-08-23T05:00:00-00:00,2022-08-23T06:00:00-00:00,4001.31,25
DAM,2022-08-22,7,DAM_FORECAST,2022-08-22T13:00:00-00:00,2022-08-22T14:00:00-00:00,3469.82,25
DAM,2022-08-22,3,DAM_FORECAST,2022-08-22T09:00:00-00:00,2022-08-22T10:00:00-00:00,3771.91,25
DAM,2022-08-22,24,DAM_FORECAST,2022-08-23T06:00:00-00:00,2022-08-23T07:00:00-00:00,3805.1,25
DAM,2022-08-22,18,DAM_FORECAST,2022-08-23T00:00:00-00:00,2022-08-23T01:00:00-00:00,12955.9,25
DAM,2022-08-22,13,DAM_FORECAST,2022-08-22T19:00:00-00:00,2022-08-22T20:00:00-00:00,15311.78,25
DAM,2022-08-22,4,DAM_FORECAST,2022-08-22T10:00:00-00:00,2022-08-22T11:00:00-00:00,3655.82,25
DAM,2022-08-22,10,DAM_FORECAST,2022-08-22T16:00:00-00:00,2022-08-22T17:00:00-00:00,13849.28,25
DAM,2022-08-22,9,DAM_FORECAST,2022-08-22T15:00:00-00:00,2022-08-22T16:00:00-00:00,12243.95,25
DAM,2022-08-22,8,DAM_FORECAST,2022-08-22T14:00:00-00:00,2022-08-22T15:00:00-00:00,7737.1,25
DAM,2022-08-22,12,DAM_FORECAST,2022-08-22T18:00:00-00:00,2022-08-22T19:00:00-00:00,15140.5,25
DAM,2022-08-22,19,DAM_FORECAST,2022-08-23T01:00:00-00:00,2022-08-23T02:00:00-00:00,7843.09,25
DAM,2022-08-22,6,DAM_NET_VIRTUAL,2022-08-22T12:00:00-00:00,2022-08-22T13:00:00-00:00,1040.97,26
DAM,2022-08-22,2,DAM_NET_VIRTUAL,2022-08-22T08:00:00-00:00,2022-08-22T09:00:00-00:00,1633.32,26
DAM,2022-08-22,11,DAM_NET_VIRTUAL,2022-08-22T17:00:00-00:00,2022-08-22T18:00:00-00:00,1452.74,26
DAM,2022-08-22,13,DAM_NET_VIRTUAL,2022-08-22T19:00:00-00:00,2022-08-22T20:00:00-00:00,1463.73,26
DAM,2022-08-22,7,DAM_NET_VIRTUAL,2022-08-22T13:00:00-00:00,2022-08-22T14:00:00-00:00,1740.96,26
DAM,2022-08-22,15,DAM_NET_VIRTUAL,2022-08-22T21:00:00-00:00,2022-08-22T22:00:00-00:00,503.53,26
DAM,2022-08-22,21,DAM_NET_VIRTUAL,2022-08-23T03:00:00-00:00,2022-08-23T04:00:00-00:00,482.18,26
DAM,2022-08-22,12,DAM_NET_VIRTUAL,2022-08-22T18:00:00-00:00,2022-08-22T19:00:00-00:00,1876.66,26
DAM,2022-08-22,9,DAM_NET_VIRTUAL,2022-08-22T15:00:00-00:00,2022-08-22T16:00:00-00:00,1513.02,26
DAM,2022-08-22,8,DAM_NET_VIRTUAL,2022-08-22T14:00:00-00:00,2022-08-22T15:00:00-00:00,1161.36,26
DAM,2022-08-22,4,DAM_NET_VIRTUAL,2022-08-22T10:00:00-00:00,2022-08-22T11:00:00-00:00,1370.59,26
DAM,2022-08-22,23,DAM_NET_VIRTUAL,2022-08-23T05:00:00-00:00,2022-08-23T06:00:00-00:00,1134.05,26
DAM,2022-08-22,20,DAM_NET_VIRTUAL,2022-08-23T02:00:00-00:00,2022-08-23T03:00:00-00:00,-0.21,26
DAM,2022-08-22,16,DAM_NET_VIRTUAL,2022-08-22T22:00:00-00:00,2022-08-22T23:00:00-00:00,352.28,26
DAM,2022-08-22,5,DAM_NET_VIRTUAL,2022-08-22T11:00:00-00:00,2022-08-22T12:00:00-00:00,1461.96,26
DAM,2022-08-22,3,DAM_NET_VIRTUAL,2022-08-22T09:00:00-00:00,2022-08-22T10:00:00-00:00,1484.72,26
DAM,2022-08-22,24,DAM_NET_VIRTUAL,2022-08-23T06:00:00-00:00,2022-08-23T07:00:00-00:00,1444.82,26
DAM,2022-08-22,1,DAM_NET_VIRTUAL,2022-08-22T07:00:00-00:00,2022-08-22T08:00:00-00:00,1614.94,26
DAM,2022-08-22,14,DAM_NET_VIRTUAL,2022-08-22T20:00:00-00:00,2022-08-22T21:00:00-00:00,860.92,26
DAM,2022-08-22,10,DAM_NET_VIRTUAL,2022-08-22T16:00:00-00:00,2022-08-22T17:00:00-00:00,1563.65,26
DAM,2022-08-22,22,DAM_NET_VIRTUAL,2022-08-23T04:00:00-00:00,2022-08-23T05:00:00-00:00,1430.37,26
DAM,2022-08-22,19,DAM_NET_VIRTUAL,2022-08-23T01:00:00-00:00,2022-08-23T02:00:00-00:00,-771.74,26
DAM,2022-08-22,17,DAM_NET_VIRTUAL,2022-08-22T23:00:00-00:00,2022-08-23T00:00:00-00:00,-665.48,26
DAM,2022-08-22,18,DAM_NET_VIRTUAL,2022-08-23T00:00:00-00:00,2022-08-23T01:00:00-00:00,-764.18,26
DAM,2022-08-22,12,DAM_SCHEDULE,2022-08-22T18:00:00-00:00,2022-08-22T19:00:00-00:00,13233.01,27
DAM,2022-08-22,15,DAM_SCHEDULE,2022-08-22T21:00:00-00:00,2022-08-22T22:00:00-00:00,13680.46,27
DAM,2022-08-22,18,DAM_SCHEDULE,2022-08-23T00:00:00-00:00,2022-08-23T01:00:00-00:00,11195.25,27
DAM,2022-08-22,24,DAM_SCHEDULE,2022-08-23T06:00:00-00:00,2022-08-23T07:00:00-00:00,2982.07,27
DAM,2022-08-22,3,DAM_SCHEDULE,2022-08-22T09:00:00-00:00,2022-08-22T10:00:00-00:00,2780.64,27
DAM,2022-08-22,5,DAM_SCHEDULE,2022-08-22T11:00:00-00:00,2022-08-22T12:00:00-00:00,2628.11,27
DAM,2022-08-22,14,DAM_SCHEDULE,2022-08-22T20:00:00-00:00,2022-08-22T21:00:00-00:00,13552.7,27
DAM,2022-08-22,19,DAM_SCHEDULE,2022-08-23T01:00:00-00:00,2022-08-23T02:00:00-00:00,6642.72,27
DAM,2022-08-22,21,DAM_SCHEDULE,2022-08-23T03:00:00-00:00,2022-08-23T04:00:00-00:00,3176.56,27
DAM,2022-08-22,6,DAM_SCHEDULE,2022-08-22T12:00:00-00:00,2022-08-22T13:00:00-00:00,2491.6,27
DAM,2022-08-22,9,DAM_SCHEDULE,2022-08-22T15:00:00-00:00,2022-08-22T16:00:00-00:00,10502,27
DAM,2022-08-22,10,DAM_SCHEDULE,2022-08-22T16:00:00-00:00,2022-08-22T17:00:00-00:00,12107.71,27
DAM,2022-08-22,23,DAM_SCHEDULE,2022-08-23T05:00:00-00:00,2022-08-23T06:00:00-00:00,3089.69,27
DAM,2022-08-22,2,DAM_SCHEDULE,2022-08-22T08:00:00-00:00,2022-08-22T09:00:00-00:00,2855.35,27
DAM,2022-08-22,7,DAM_SCHEDULE,2022-08-22T13:00:00-00:00,2022-08-22T14:00:00-00:00,2731.86,27
DAM,2022-08-22,8,DAM_SCHEDULE,2022-08-22T14:00:00-00:00,2022-08-22T15:00:00-00:00,6493.04,27
DAM,2022-08-22,16,DAM_SCHEDULE,2022-08-22T22:00:00-00:00,2022-08-22T23:00:00-00:00,13541.28,27
DAM,2022-08-22,4,DAM_SCHEDULE,2022-08-22T10:00:00-00:00,2022-08-22T11:00:00-00:00,2702.71,27
DAM,2022-08-22,11,DAM_SCHEDULE,2022-08-22T17:00:00-00:00,2022-08-22T18:00:00-00:00,12812.5,27
DAM,2022-08-22,17,DAM_SCHEDULE,2022-08-22T23:00:00-00:00,2022-08-23T00:00:00-00:00,12971.49,27
DAM,2022-08-22,20,DAM_SCHEDULE,2022-08-23T02:00:00-00:00,2022-08-23T03:00:00-00:00,3424.67,27
DAM,2022-08-22,13,DAM_SCHEDULE,2022-08-22T19:00:00-00:00,2022-08-22T20:00:00-00:00,13341.32,27
DAM,2022-08-22,22,DAM_SCHEDULE,2022-08-23T04:00:00-00:00,2022-08-23T05:00:00-00:00,3167.57,27
DAM,2022-08-22,1,DAM_SCHEDULE,2022-08-22T07:00:00-00:00,2022-08-22T08:00:00-00:00,2865.14,27
RTD,2022-08-22,17,RTM_SCHEDULE,2022-08-22T23:00:00-00:00,2022-08-23T00:00:00-00:00,14166.37,28
RTD,2022-08-22,10,RTM_SCHEDULE,2022-08-22T16:00:00-00:00,2022-08-22T17:00:00-00:00,12384.03,28
RTD,2022-08-22,12,RTM_SCHEDULE,2022-08-22T18:00:00-00:00,2022-08-22T19:00:00-00:00,14095.5,28
RTD,2022-08-22,13,RTM_SCHEDULE,2022-08-22T19:00:00-00:00,2022-08-22T20:00:00-00:00,14399.16,28
RTD,2022-08-22,8,RTM_SCHEDULE,2022-08-22T14:00:00-00:00,2022-08-22T15:00:00-00:00,7278.69,28
RTD,2022-08-22,1,RTM_SCHEDULE,2022-08-22T07:00:00-00:00,2022-08-22T08:00:00-00:00,3304.38,28
RTD,2022-08-22,2,RTM_SCHEDULE,2022-08-22T08:00:00-00:00,2022-08-22T09:00:00-00:00,3467.99,28
RTD,2022-08-22,6,RTM_SCHEDULE,2022-08-22T12:00:00-00:00,2022-08-22T13:00:00-00:00,3222.31,28
RTD,2022-08-22,21,RTM_SCHEDULE,2022-08-23T03:00:00-00:00,2022-08-23T04:00:00-00:00,4022.47,28
RTD,2022-08-22,19,RTM_SCHEDULE,2022-08-23T01:00:00-00:00,2022-08-23T02:00:00-00:00,7495.39,28
RTD,2022-08-22,4,RTM_SCHEDULE,2022-08-22T10:00:00-00:00,2022-08-22T11:00:00-00:00,3509.42,28
RTD,2022-08-22,14,RTM_SCHEDULE,2022-08-22T20:00:00-00:00,2022-08-22T21:00:00-00:00,14419.86,28
RTD,2022-08-22,15,RTM_SCHEDULE,2022-08-22T21:00:00-00:00,2022-08-22T22:00:00-00:00,14660.43,28
RTD,2022-08-22,20,RTM_SCHEDULE,2022-08-23T02:00:00-00:00,2022-08-23T03:00:00-00:00,4297.36,28
RTD,2022-08-22,24,RTM_SCHEDULE,2022-08-23T06:00:00-00:00,2022-08-23T07:00:00-00:00,3780.42,28
RTD,2022-08-22,7,RTM_SCHEDULE,2022-08-22T13:00:00-00:00,2022-08-22T14:00:00-00:00,3514.83,28
RTD,2022-08-22,3,RTM_SCHEDULE,2022-08-22T09:00:00-00:00,2022-08-22T10:00:00-00:00,3837.16,28
RTD,2022-08-22,5,RTM_SCHEDULE,2022-08-22T11:00:00-00:00,2022-08-22T12:00:00-00:00,3215.61,28
RTD,2022-08-22,11,RTM_SCHEDULE,2022-08-22T17:00:00-00:00,2022-08-22T18:00:00-00:00,13491.22,28
RTD,2022-08-22,16,RTM_SCHEDULE,2022-08-22T22:00:00-00:00,2022-08-22T23:00:00-00:00,14706.51,28
RTD,2022-08-22,22,RTM_SCHEDULE,2022-08-23T04:00:00-00:00,2022-08-23T05:00:00-00:00,3964.81,28
RTD,2022-08-22,23,RTM_SCHEDULE,2022-08-23T05:00:00-00:00,2022-08-23T06:00:00-00:00,3808.74,28
RTD,2022-08-22,9,RTM_SCHEDULE,2022-08-22T15:00:00-00:00,2022-08-22T16:00:00-00:00,10823.19,28
RTD,2022-08-22,18,RTM_SCHEDULE,2022-08-23T00:00:00-00:00,2022-08-23T01:00:00-00:00,11989.48,28
DAM,2022-08-23,6,DAM_FORECAST,2022-08-23T12:00:00-00:00,2022-08-23T13:00:00-00:00,2602.28,29
DAM,2022-08-23,17,DAM_FORECAST,2022-08-23T23:00:00-00:00,2022-08-24T00:00:00-00:00,13080.65,29
DAM,2022-08-23,18,DAM_FORECAST,2022-08-24T00:00:00-00:00,2022-08-24T01:00:00-00:00,11015.15,29
DAM,2022-08-23,1,DAM_FORECAST,2022-08-23T07:00:00-00:00,2022-08-23T08:00:00-00:00,3517.49,29
DAM,2022-08-23,19,DAM_FORECAST,2022-08-24T01:00:00-00:00,2022-08-24T02:00:00-00:00,6094.74,29
DAM,2022-08-23,4,DAM_FORECAST,2022-08-23T10:00:00-00:00,2022-08-23T11:00:00-00:00,3108.48,29
DAM,2022-08-23,7,DAM_FORECAST,2022-08-23T13:00:00-00:00,2022-08-23T14:00:00-00:00,2705.63,29
DAM,2022-08-23,9,DAM_FORECAST,2022-08-23T15:00:00-00:00,2022-08-23T16:00:00-00:00,11197.42,29
DAM,2022-08-23,20,DAM_FORECAST,2022-08-24T02:00:00-00:00,2022-08-24T03:00:00-00:00,2971.42,29
DAM,2022-08-23,23,DAM_FORECAST,2022-08-24T05:00:00-00:00,2022-08-24T06:00:00-00:00,2860.88,29
DAM,2022-08-23,2,DAM_FORECAST,2022-08-23T08:00:00-00:00,2022-08-23T09:00:00-00:00,3390.45,29
DAM,2022-08-23,10,DAM_FORECAST,2022-08-23T16:00:00-00:00,2022-08-23T17:00:00-00:00,12754.38,29
DAM,2022-08-23,16,DAM_FORECAST,2022-08-23T22:00:00-00:00,2022-08-23T23:00:00-00:00,13717.8,29
DAM,2022-08-23,24,DAM_FORECAST,2022-08-24T06:00:00-00:00,2022-08-24T07:00:00-00:00,2655.73,29
DAM,2022-08-23,13,DAM_FORECAST,2022-08-23T19:00:00-00:00,2022-08-23T20:00:00-00:00,13975.61,29
DAM,2022-08-23,21,DAM_FORECAST,2022-08-24T03:00:00-00:00,2022-08-24T04:00:00-00:00,2797.85,29
DAM,2022-08-23,22,DAM_FORECAST,2022-08-24T04:00:00-00:00,2022-08-24T05:00:00-00:00,2887.09,29
DAM,2022-08-23,11,DAM_FORECAST,2022-08-23T17:00:00-00:00,2022-08-23T18:00:00-00:00,13451.35,29
